block,cluster,parallel_rear_score,number_of_inconsistent_colors,number_of_parallel_events,mean_copies,tree_consistent
394,43,0,0,0,0.07894736842105263,True
392,71,0,0,0,0.07894736842105263,True
391,71,0,0,0,0.05263157894736842,True
389,11,0,0,0,0.07894736842105263,True
383,72,0,0,0,0.05263157894736842,True
381,27,0,0,0,0.15789473684210525,True
357,73,0,0,0,0.2631578947368421,True
356,73,0,0,0,0.2631578947368421,True
355,19,0,0,0,0.23684210526315788,True
354,19,0,0,0,0.21052631578947367,True
353,19,0,0,0,0.23684210526315788,True
352,19,0,0,0,0.21052631578947367,True
351,74,0,0,0,0.23684210526315788,True
350,74,0,0,0,0.3684210526315789,True
349,74,0,0,0,0.2631578947368421,True
348,75,0,0,0,0.21052631578947367,True
347,75,0,0,0,0.18421052631578946,True
346,75,0,0,0,0.21052631578947367,True
344,23,0,0,0,0.05263157894736842,True
342,75,0,0,0,0.23684210526315788,True
341,76,0,0,0,0.3684210526315789,True
340,76,0,0,0,0.3684210526315789,True
339,65,0,0,0,0.2631578947368421,True
338,19,0,0,0,0.21052631578947367,True
337,19,0,0,0,0.23684210526315788,True
334,21,0,0,0,0.05263157894736842,True
333,21,0,0,0,0.05263157894736842,True
332,73,0,0,0,0.2631578947368421,True
331,12,0,0,0,0.05263157894736842,True
329,12,0,0,0,0.05263157894736842,True
315,77,0,0,0,0.13157894736842105,True
309,59,0,0,0,0.07894736842105263,True
308,59,0,0,0,0.07894736842105263,True
296,49,0,0,0,0.07894736842105263,True
295,49,0,0,0,0.05263157894736842,True
284,78,0,0,0,0.05263157894736842,True
277,60,0,0,0,1,True
276,60,0,0,0,1,True
275,79,0,0,0,0.8947368421052632,True
274,60,0,0,0,1,True
273,60,0,0,0,1,True
272,60,0,0,0,1,True
271,80,0,0,0,0.8421052631578947,True
270,60,0,0,0,1,True
269,60,0,0,0,1,True
268,60,0,0,0,1,True
267,79,0,0,0,0.8947368421052632,True
266,60,0,0,0,1,True
265,81,0,0,0,1,True
264,81,0,0,0,1,True
263,81,0,0,0,1,True
262,81,0,0,0,1,True
261,81,0,0,0,1,True
260,81,0,0,0,1,True
259,81,0,0,0,1,True
258,81,0,0,0,1,True
257,81,0,0,0,1,True
256,81,0,0,0,1,True
255,81,0,0,0,1,True
254,82,0,0,0,0.631578947368421,True
253,81,0,0,0,1,True
252,83,0,0,0,0.05263157894736842,True
251,81,0,0,0,0.9736842105263158,True
250,81,0,0,0,1,True
249,81,0,0,0,1,True
248,81,0,0,0,1,True
247,81,0,0,0,1,True
246,81,0,0,0,1,True
245,81,0,0,0,1,True
244,81,0,0,0,1,True
243,81,0,0,0,1,True
242,81,0,0,0,1,True
241,81,0,0,0,1,True
240,81,0,0,0,1,True
239,81,0,0,0,1,True
238,81,0,0,0,1,True
237,81,0,0,0,1,True
235,81,0,0,0,1,True
234,81,0,0,0,1.0263157894736843,True
233,81,0,0,0,1.0526315789473684,True
232,84,0,0,0,0.4473684210526316,True
231,81,0,0,0,1,True
230,81,0,0,0,1,True
229,81,0,0,0,1,True
228,81,0,0,0,1,True
227,81,0,0,0,1,True
226,81,0,0,0,1,True
225,81,0,0,0,1,True
224,81,0,0,0,1,True
223,81,0,0,0,1,True
222,81,0,0,0,1,True
221,81,0,0,0,1,True
220,85,0,0,0,1.0526315789473684,True
219,85,0,0,0,1.0263157894736843,True
218,85,0,0,0,1.0263157894736843,True
217,85,0,0,0,1.0263157894736843,True
216,85,0,0,0,1.0263157894736843,True
215,85,0,0,0,1,True
213,85,0,0,0,1,True
212,85,0,0,0,1,True
211,85,0,0,0,1.0263157894736843,True
210,85,0,0,0,1.0789473684210527,True
209,85,0,0,0,1.0526315789473684,True
208,85,0,0,0,1,True
207,85,0,0,0,1,True
206,85,0,0,0,1,True
205,86,0,0,0,0.10526315789473684,True
203,87,0,0,0,1,True
202,87,0,0,0,1,True
201,87,0,0,0,1,True
